rank,feature,source,tree_imp_c1_holdingtemp,tree_imp_c1_holdingtime,tree_imp_mean,perm_imp_c1_holdingtemp,perm_imp_c1_holdingtime,perm_imp_mean
428,img_0198,image,0.0,0.0,0.0,-7.137452445737935e-08,8.102873421123036e-08,4.827104876925502e-09
429,img_0172,image,0.0,0.0,0.0,-1.4783829508369095e-07,1.5697853827933983e-07,4.570121597824442e-09
430,img_0342,image,0.0,0.0,0.0,4.332433751752518e-08,-3.420859693292755e-08,4.557870292298816e-09
431,img_0633,image,7.185404430420636e-07,0.0,3.592702215210318e-07,-7.39109841774166e-08,8.296382700834214e-08,4.526421415462774e-09
432,img_0312,image,2.039864951653003e-06,0.0,1.0199324758265014e-06,7.093726586138161e-08,-6.261338438839915e-08,4.161940736491232e-09
433,img_0746,image,0.000204086984871454,3.3228985292088584e-16,0.00010204349243589314,1.4100407762507318e-07,-1.3394168485447722e-07,3.5311963852979797e-09
434,img_0290,image,8.636135194927853e-05,0.0,4.3180675974639263e-05,-1.673656833345305e-07,1.734485543858355e-07,3.0414355256524975e-09
435,img_0612,image,3.1993884617272343e-06,0.0,1.5996942308636172e-06,-1.9151757216784304e-07,1.9685357759424705e-07,2.668002713202008e-09
436,morph_glcm_correlation,morph,5.097370218437177e-05,0.0,2.5486851092185886e-05,-1.7218366177296218e-09,5.249549595021108e-09,1.7638564886457432e-09
437,morph_lbp_entropy,morph,0.03433283502959101,0.0,0.017166417514795505,1.1935263999340861e-09,1.9334177592256196e-09,1.563472079579853e-09
438,img_0608,image,7.283217532177271e-05,0.0,3.6416087660886354e-05,8.767868595604966e-08,-8.511711007130884e-08,1.280787942370408e-09
439,img_0492,image,0.0,0.0,0.0,1.884679275976353e-08,-1.6294168214692208e-08,1.276312272535661e-09
440,img_0668,image,1.5951100217513583e-06,0.0,7.975550108756791e-07,8.804433150322311e-08,-8.623682929975729e-08,9.037511017329081e-10
441,img_0519,image,0.0,0.0,0.0,-3.470664678983937e-08,3.6455091811937736e-08,8.742225110491824e-10
442,img_0333,image,6.270374279549877e-06,0.0,3.1351871397749387e-06,5.347797062960069e-08,-5.2009699436084134e-08,7.341355967582779e-10
443,morph_intensity_mean,morph,7.796342003143236e-05,0.0,3.898171001571618e-05,-1.3653915775790891e-10,1.5701564493042497e-09,7.168086457731704e-10
444,img_0427,image,0.0,0.0,0.0,-1.1511234396799352e-07,1.1552971983519455e-07,2.0868793360051673e-10
445,morph_intensity_std,morph,6.91847370578819e-05,0.0,3.459236852894095e-05,1.0575816888902523e-10,1.91777105307267e-10,1.487676370981461e-10
446,morph_glcm_homogeneity,morph,0.03080081060773284,0.0,0.01540040530386642,5.796504387589607e-11,1.296885487889199e-10,9.382679633240798e-11
447,morph_local_contrast_mean,morph,4.436854702542647e-07,0.0,2.2184273512713234e-07,-2.7508606503801047e-11,2.0859836080688865e-10,9.05448771515438e-11
448,morph_banding_index,morph,1.1459466708749905e-06,0.0,5.729733354374953e-07,4.922594554201965e-11,9.886276242099256e-11,7.40443539815061e-11
449,morph_local_contrast_std,morph,0.0007359362029123194,0.0,0.0003679681014561597,-1.8557377856609492e-13,1.207136168801526e-10,6.026402155079325e-11
450,morph_lbp_uniformity,morph,0.23768930335641303,0.0,0.11884465167820651,4.5258530256830906e-11,2.0341572870563596e-11,3.280005156369725e-11
451,morph_boundary_density,morph,0.004642953638557643,0.0,0.0023214768192788217,7.912337451898566e-13,4.882185766774683e-11,2.480654570646834e-11
452,morph_boundary_mean_width,morph,1.394669950810635e-06,0.0,6.973349754053176e-07,-2.931662690386361e-11,4.8514392503307134e-11,9.598882799721763e-12
453,morph_glcm_energy,morph,0.0006272726719897402,0.0,0.0003136363359948701,9.3128837974632e-13,2.467359649926948e-13,5.890121723695074e-13
454,augumented_data_1xsd,tabular,0.0,0.0,0.0,0.0,0.0,0.0
455,augumented_data_1xgx4boujf_kpghb5pncbjs8k5yhesjh0,tabular,0.0,0.0,0.0,0.0,0.0,0.0
456,augumented_data_1xgy9wkbfoxepp9ztaur,tabular,0.0,0.0,0.0,0.0,0.0,0.0
457,augumented_data_1xkjmm8clgav6a2malribkwv2vnktyo0s,tabular,0.0,0.0,0.0,0.0,0.0,0.0
458,augumented_data_1xn,tabular,6.771936996082861e-05,0.0,3.3859684980414304e-05,0.0,0.0,0.0
459,augumented_data_1xnrcn,tabular,0.0,0.0,0.0,0.0,0.0,0.0
460,augumented_data_1yc3klu_d_nrpncbu2chplr9m6lpjnyd0,tabular,0.0,0.0,0.0,0.0,0.0,0.0
461,augumented_data_1ybknhlhxrtqbxtdb0z2q1nyfph9rdxrv,tabular,0.0,0.0,0.0,0.0,0.0,0.0
462,augumented_data_1y2j0s,tabular,0.0,0.0,0.0,0.0,0.0,0.0
463,augumented_data_1xvpg4spoymgzpqwk5rqapdfpeovufvuj,tabular,0.0,0.0,0.0,0.0,0.0,0.0
464,augumented_data_1xfwsuwxrt5bj,tabular,0.0,0.0,0.0,0.0,0.0,0.0
465,augumented_data_1xwbzwzresifkejrmopdn5ayvdx_l_3ap,tabular,0.0,0.0,0.0,0.0,0.0,0.0
466,heat_treatment_type_Austenizing  → water quenching → tempering → water quenched ,tabular,0.0,0.0,0.0,0.0,0.0,0.0
467,augumented_data_1xyykqhrgggonpw5qkm5mkmdlbxghvrpy,tabular,0.0,0.0,0.0,0.0,0.0,0.0
468,augumented_data_1xzw2,tabular,0.0,0.0,0.0,0.0,0.0,0.0
469,augumented_data_1xugqtje,tabular,0.0,0.0,0.0,0.0,0.0,0.0
470,augumented_data_folders,tabular,0.0,6.447115783689217e-19,3.2235578918446085e-19,0.0,0.0,0.0
471,augumented_data_1x_bgsdv1hprkig9id1qzgcqlkvtublck,tabular,0.0,0.0,0.0,0.0,0.0,0.0
472,cycle1_qtype_water,tabular,0.0,0.0,0.0,0.0,0.0,0.0
473,augumented_data_1tx811z1guots7h5o,tabular,0.0,0.0,0.0,0.0,0.0,0.0
474,augumented_data_1vzlxq,tabular,0.0,0.0,0.0,0.0,0.0,0.0
475,augumented_data_1w1wwa3ynvj2rt56u3chpxztbrbczc2uv,tabular,0.0,0.0,0.0,0.0,0.0,0.0
476,augumented_data_1w4wioicxjw2014q5hrtyxmerj_wos2zk,tabular,0.0,0.0,0.0,0.0,0.0,0.0
477,augumented_data_1wa62txxg0kvvrlpvd_mlxaz7xfc0lorz,tabular,0.0,0.0,0.0,0.0,0.0,0.0
478,augumented_data_1whdb7woj,tabular,0.0,0.0,0.0,0.0,0.0,0.0
479,augumented_data_1whtfgqym5zkudqh41hdcj98ll3fhs7py,tabular,0.0,0.0,0.0,0.0,0.0,0.0
480,augumented_data_1wlhx3odkkyhkc3an1uyulz5rf6kcvi1p,tabular,0.0,0.0,0.0,0.0,0.0,0.0
481,augumented_data_1x8sxkraurlegjsqbmhqned1fwgn2zk8w,tabular,0.0,0.0,0.0,0.0,0.0,0.0
482,augumented_data_1wlzlggmpfahxibma5jh3dc9wdpi9qhpl,tabular,0.0,0.0,0.0,0.0,0.0,0.0
483,augumented_data_1wntm2kqhip4co_kp5albkmmt365p_jct,tabular,0.0,0.0,0.0,0.0,0.0,0.0
484,augumented_data_1wpafec373ria,tabular,0.0,0.0,0.0,0.0,0.0,0.0
485,augumented_data_1wyn,tabular,0.0,0.0,0.0,0.0,0.0,0.0
486,num_cycles_1,tabular,0.0,0.0,0.0,0.0,0.0,0.0
487,augumented_data_1x5brjuqphhuw3njyrenz0yujljjsenqr,tabular,0.0,0.0,0.0,0.0,0.0,0.0
488,augumented_data_1yl,tabular,0.0,0.0,0.0,0.0,0.0,0.0
489,augumented_data_1yjxxxt7eks,tabular,0.0,0.0,0.0,0.0,0.0,0.0
490,augumented_data_1z8y2w3f9ihm1ostdw46qa0wxme4lcuup,tabular,0.0,0.0,0.0,0.0,0.0,0.0
491,augumented_data_1ytkbpx8,tabular,0.0,0.0,0.0,0.0,0.0,0.0
492,augumented_data_5cspt9h3kfr,tabular,0.0,0.0,0.0,0.0,0.0,0.0
493,augumented_data_4avqx9njzybni3jhrejwqy8ygwhq5,tabular,0.0,0.0,0.0,0.0,0.0,0.0
494,augumented_data_4nlg0u5o,tabular,0.0,0.0,0.0,0.0,0.0,0.0
495,augumented_data_4vegbbidq,tabular,0.0,0.0,0.0,0.0,0.0,0.0
496,augumented_data_4xjkrtpghjtvzig_2pf4ndsbzycq,tabular,0.0,0.0,0.0,0.0,0.0,0.0
497,augumented_data_4yqan2slsz4mcihettctwia5jjs,tabular,0.0,0.0,0.0,0.0,0.0,0.0
498,augumented_data_50yz8pcymu8sltbddw,tabular,0.0,0.0,0.0,0.0,0.0,0.0
499,augumented_data_57qgkantaf6qq5lkanfnjuvw21i1r,tabular,0.0,0.0,0.0,0.0,0.0,0.0
500,augumented_data_google,tabular,0.0,0.0,0.0,0.0,0.0,0.0
501,augumented_data_1yxcat,tabular,0.0,0.0,0.0,0.0,0.0,0.0
502,augumented_data_5nr5eeg87kqhbpm,tabular,0.0,0.0,0.0,0.0,0.0,0.0
503,augumented_data_5qeoynpoibobn,tabular,0.0,0.0,0.0,0.0,0.0,0.0
504,augumented_data_62,tabular,0.0,0.0,0.0,0.0,0.0,0.0
505,augumented_data_6ohmtpd1fcnsnkn7h6w3w,tabular,0.0,0.0,0.0,0.0,0.0,0.0
506,augumented_data_6px9,tabular,0.0,0.0,0.0,0.0,0.0,0.0
507,augumented_data_6z9qjvjfr06l3mz9gdrhdtq4,tabular,0.0,0.0,0.0,0.0,0.0,0.0
508,augumented_data_com,tabular,0.0,0.0,0.0,0.0,0.0,0.0
509,augumented_data_2ufhnn33owxywe,tabular,0.0,0.0,0.0,0.0,0.0,0.0
510,augumented_data_2ejzyypvbrsdpog7vbzzbz,tabular,0.0,0.0,0.0,0.0,0.0,0.0
511,augumented_data_1zzrsamfihoroqyejjdts3ihowi557ig4,tabular,0.0,0.0,0.0,0.0,0.0,0.0
512,augumented_data_1zxcgxtezdca8qztjvjjetesjwdo,tabular,0.0,0.0,0.0,0.0,0.0,0.0
513,augumented_data_1z,tabular,0.0,0.0,0.0,0.0,0.0,0.0
514,augumented_data_drive,tabular,0.0,0.0,0.0,0.0,0.0,0.0
515,augumented_data_1zbnm6xu5dxwnwt7kop5kc508yvyd4enf,tabular,0.0,0.0,0.0,0.0,0.0,0.0
516,augumented_data_1zcyat1sdqefgetnujgrdzo4dqsyjcwb_,tabular,0.0,0.0,0.0,0.0,0.0,0.0
517,augumented_data_1zdxx1v0lszadyvxudtktgbdnbkjimgjf,tabular,0.0,0.0,0.0,0.0,0.0,0.0
518,augumented_data_https,tabular,0.0,0.0,0.0,0.0,0.0,0.0
519,augumented_data_1zja2dhinedk81fvwf8vuevlprqs6oztc,tabular,0.0,0.0,0.0,0.0,0.0,0.0
520,augumented_data_1tuyvs4xvnknqkmeiewvnl1yjx4eu1pjy,tabular,0.0,0.0,0.0,0.0,0.0,0.0
521,augumented_data_1zp2ocoa,tabular,0.0,0.0,0.0,0.0,0.0,0.0
522,augumented_data_1zqagw0felzqffgiylqqd6x,tabular,0.0,0.0,0.0,0.0,0.0,0.0
523,augumented_data_1zqpgy4bhxg3a,tabular,0.0,0.0,0.0,0.0,0.0,0.0
524,augumented_data_1zuc14j97lvp,tabular,0.0,0.0,0.0,0.0,0.0,0.0
525,augumented_data_1zusucwkcwhu8fng_nhg9kk3f8okaesfm,tabular,0.0,0.0,0.0,0.0,0.0,0.0
526,augumented_data_1zvczrbzm5oss3gqsgrernnbm_s3xvtjd,tabular,0.0,0.0,0.0,0.0,0.0,0.0
527,augumented_data_1zvm0hi1kw3dw3ztxztmoto4w3ilw5ua,tabular,0.0,0.0,0.0,0.0,0.0,0.0
528,augumented_data_1zlcguqa7mhqotopickdztmhgn,tabular,0.0,0.0,0.0,0.0,0.0,0.0
529,augumented_data_1wt3cimdzum1leuuryfkc1qgfj,tabular,0.0,0.0,0.0,0.0,0.0,0.0
530,cycle1_qtemp_25,tabular,0.0,0.0,0.0,0.0,0.0,0.0
531,augumented_data_1rt6_rlfe2qb3b0mqfz54oqojcfep0yfk,tabular,0.0,0.0,0.0,0.0,0.0,0.0
532,augumented_data_1ti6pbxnwiu8vpycub8k0xhxrhst0htzr,tabular,0.0,0.0,0.0,0.0,0.0,0.0
533,augumented_data_1tfrcuyrniocy6rhodpszizxqjosneqhd,tabular,0.0,0.0,0.0,0.0,0.0,0.0
534,augumented_data_1tewhldtb4b6ze9vq3gfuxi2czlsiza56,tabular,0.0,0.0,0.0,0.0,0.0,0.0
535,augumented_data_1t45shumkvewxtuvpyjs4vyfsfzrcxwfg,tabular,0.0,0.0,0.0,0.0,0.0,0.0
536,augumented_data_0qbqvgeerbxpeykysyzf,tabular,0.0,0.0,0.0,0.0,0.0,0.0
537,augumented_data_1rqjdch_2zi5h2o3hstix9k,tabular,0.0,0.0,0.0,0.0,0.0,0.0
538,augumented_data_1t1gjxwbmnm70k7w96y3jv3jiw,tabular,0.0,0.0,0.0,0.0,0.0,0.0
539,augumented_data_1suxz,tabular,0.0,0.0,0.0,0.0,0.0,0.0
540,augumented_data_1srlwbdexl0jvqpskpq931fnu9eyhfn9k,tabular,0.0,0.0,0.0,0.0,0.0,0.0
541,augumented_data_1rt4uybvz_cnzuqnnnlcm_zwg3i3jqfrz,tabular,0.0,0.0,0.0,0.0,0.0,0.0
542,augumented_data_1sq6rwa7mkvuscvmd6vsnwcuk6xysrrhl,tabular,0.0,0.0,0.0,0.0,0.0,0.0
543,augumented_data_1tkxqv8nnnvdflyu7wzke3bk5tvfdtim4,tabular,0.0,0.0,0.0,0.0,0.0,0.0
544,augumented_data_1spn5zb7hyrkv13eqbtaibzvb8jjqbsjf,tabular,0.0,0.0,0.0,0.0,0.0,0.0
545,augumented_data_1smfeqw4kjzdcyeqzcgxwyvbbnws9_u,tabular,0.0,0.0,0.0,0.0,0.0,0.0
546,augumented_data_1skqwcfyq2nwa,tabular,0.0,0.0,0.0,0.0,0.0,0.0
547,augumented_data_1rtalqlwnq3qgjk6awjr0hwdby9tyhg1k,tabular,0.0,0.0,0.0,0.0,0.0,0.0
548,augumented_data_1sjpaqds4v2nbi1h2vf7liixn,tabular,0.0,0.0,0.0,0.0,0.0,0.0
549,augumented_data_1sgtzfqacpd8efmb3ckt2_6mmehre7owm,tabular,0.0,0.0,0.0,0.0,0.0,0.0
550,augumented_data_1sbryzucj6ubmm_ewfoopbg2swnxatf0z,tabular,0.0,0.0,0.0,0.0,0.0,0.0
551,augumented_data_1rzdulzlllksxg6k6l44i0da7cinoh1nn,tabular,0.0,0.0,0.0,0.0,0.0,0.0
552,augumented_data_1s2np8eydoadgh,tabular,0.0,0.0,0.0,0.0,0.0,0.0
553,augumented_data_1sbahuxcvtviett8bvxdyikuomxdig_3k,tabular,0.0,0.0,0.0,0.0,0.0,0.0
554,id,tabular,0.02493937710244616,0.999999999999999,0.5124696885512225,0.0,0.0,0.0
555,augumented_data_1szmmjhlmaswgxaqnnw0a6sw8aniolesn,tabular,0.0,0.0,0.0,0.0,0.0,0.0
556,augumented_data_1tomywm5kmz9e,tabular,0.0,0.0,0.0,0.0,0.0,0.0
557,augumented_data_1toxxasgs,tabular,0.0,0.0,0.0,0.0,0.0,0.0
558,augumented_data_1tqwwtw4wz,tabular,0.0,0.0,0.0,0.0,0.0,0.0
559,img_0138,image,0.0,0.0,0.0,1.0686106158841468e-07,-1.0728406893978359e-07,-2.115036756844546e-10
560,img_0378,image,8.337693135711498e-05,0.0,4.168846567855749e-05,3.020337471126844e-07,-3.0251155616056733e-07,-2.3890452394146965e-10
561,img_0038,image,0.0,0.0,0.0,-4.1195834521445817e-10,-1.2019147899167138e-10,-2.660749121030648e-10
562,morph_phase_entropy,morph,7.716151671524189e-06,0.0,3.858075835762094e-06,-1.0649088499903313e-09,3.6539384851153047e-10,-3.4975750073940043e-10
563,morph_ferrite_aspect_ratio_mean,morph,7.258931130895226e-06,0.0,3.629465565447613e-06,-1.559153628427623e-09,-1.8129113765752435e-10,-8.702223830425738e-10
564,morph_ferrite_solidity_mean,morph,0.0,0.0,0.0,-1.5788627960588998e-09,-3.8819671921430656e-10,-9.835297576366031e-10
565,img_0417,image,3.531925547794852e-06,0.0,1.765962773897426e-06,-7.400527790579758e-09,3.4416650418478412e-09,-1.9794313743659583e-09
566,img_0388,image,0.0,0.0,0.0,5.5636424889371484e-08,-6.062535318207551e-08,-2.494464146352015e-09
567,img_0681,image,0.0,0.0,0.0,-1.1770257422050178e-07,1.1203359373546107e-07,-2.8344902425203573e-09
568,morph_martensite_island_aspect_ratio_mean,morph,0.0009278428931830925,1.4452540343427006e-18,0.00046392144659154695,-1.0131917449474059e-08,3.0292999220193904e-10,-4.91449372863606e-09
569,img_0299,image,0.012718739250052005,0.0,0.0063593696250260024,-8.741277812696069e-08,7.723083970123667e-08,-5.090969212862009e-09
570,img_0501,image,0.0,0.0,0.0,-6.6103259643846e-08,5.5921042463324966e-08,-5.091108590260518e-09
571,img_0289,image,0.00020111593655417636,0.0,0.00010055796827708818,-2.3242945956791772e-08,1.294052036637794e-08,-5.151212795206916e-09
572,img_0377,image,0.0,0.0,0.0,-1.3057478701616886e-07,1.1931851910951253e-07,-5.628133953328166e-09
573,morph_martensite_fraction,morph,0.0002442625907938434,0.0,0.0001221312953969217,-9.596357652963405e-09,-2.937192733476479e-09,-6.2667751932199424e-09
574,morph_ferrite_fraction,morph,6.351725599994745e-05,0.0,3.175862799997372e-05,-9.596544403578377e-09,-2.937483389864326e-09,-6.267013896721352e-09
575,img_0473,image,0.0,0.0,0.0,2.8022023110807483e-07,-2.948163036142759e-07,-7.298036253100527e-09
576,img_0451,image,4.965250253545162e-07,0.0,2.482625126772581e-07,-2.1263733703813515e-07,1.967758716858725e-07,-7.930732676131319e-09
577,img_0274,image,0.0015234790099367139,0.0,0.0007617395049683569,-7.553620360312152e-08,5.91648061876171e-08,-8.185698707752207e-09
578,img_0128,image,0.0,0.0,0.0,-6.491396130625659e-08,4.837496168086375e-08,-8.269499812696422e-09
579,img_0155,image,6.0035632294252916e-05,8.086424724768845e-19,3.001781614712686e-05,-8.397326005660233e-08,6.624766537566274e-08,-8.862797340469793e-09
580,img_0181,image,0.00022554743124396874,0.0,0.00011277371562198437,-5.51926030767369e-08,3.650642250718761e-08,-9.343090284774646e-09
581,img_0343,image,0.00020133019560228453,0.0,0.00010066509780114227,-7.555824144134248e-09,-1.137352350077947e-08,-9.46467382245686e-09
582,img_0230,image,0.0,0.0,0.0,-1.4161550543345669e-08,-4.834297295808199e-09,-9.497923919576934e-09
583,img_0477,image,0.0,0.0,0.0,-1.241753886160879e-07,1.0517747399685362e-07,-9.498957309617138e-09
584,img_0366,image,0.0,0.0,0.0,7.081461583791082e-09,-2.6766588634430376e-08,-9.842563525319647e-09
585,img_0330,image,0.0,0.0,0.0,-6.65147282696843e-08,4.52657010541202e-08,-1.0624513607782047e-08
586,img_0196,image,0.0,0.0,0.0,2.2873592604444325e-07,-2.501902708784698e-07,-1.0727172417013275e-08
587,img_0371,image,0.0,0.0,0.0,5.322544003316665e-08,-7.502901502309812e-08,-1.0901787494965733e-08
588,img_0426,image,0.0019227226632077617,0.0,0.0009613613316038808,1.2626703754792246e-07,-1.4878201564094696e-07,-1.1257489046512253e-08
589,img_0763,image,0.02322992973078173,1.6588643257193654e-19,0.011614964865390865,1.0182490454146986e-07,-1.2495263570500015e-07,-1.1563865581765148e-08
590,img_0387,image,0.029188556371948057,0.0,0.014594278185974028,-3.251510376500732e-08,8.938283513337807e-09,-1.1788410125834757e-08
591,img_0244,image,0.0,0.0,0.0,-1.0032116095626265e-07,7.503105743378314e-08,-1.2645051761239757e-08
592,morph_martensite_connectivity,morph,4.07154576909502e-06,0.0,2.03577288454751e-06,-2.170762704034601e-08,-6.139664154858337e-09,-1.3923645597602174e-08
593,img_0386,image,0.00024452041993491916,0.0,0.00012226020996745958,-1.08020267541864e-07,7.972732882777222e-08,-1.4146469357045888e-08
594,img_0431,image,0.0,0.0,0.0,-2.0390789191582214e-07,1.7536347594049317e-07,-1.4272207987664484e-08
595,img_0660,image,5.797507996443125e-06,0.0,2.8987539982215625e-06,5.148871130566946e-08,-8.114188119190401e-08,-1.4826584943117279e-08
596,img_0622,image,0.0,0.0,0.0,-6.463016095636931e-08,3.474610119624799e-08,-1.494202988006066e-08
597,img_0129,image,0.0,0.0,0.0,-1.475386582128202e-07,1.1734806579788425e-07,-1.5095296207467968e-08
598,img_0158,image,0.0,0.0,0.0,3.9806551388466005e-08,-7.01470118213976e-08,-1.5170230216465798e-08
599,img_0223,image,0.00046981530462930664,0.0,0.00023490765231465332,-2.1122947202467658e-08,-1.0335050149024028e-08,-1.5728998675745843e-08
600,img_0531,image,0.0,0.0,0.0,-1.7984570159779168e-07,1.4737118043672836e-07,-1.6237260580531664e-08
601,img_0545,image,0.0,0.0,0.0,-1.1488502119627597e-07,8.161620093094513e-08,-1.6634410132665417e-08
602,img_0266,image,0.0002303305773854246,0.0,0.0001151652886927123,-8.045642782006369e-08,4.7038820638611865e-08,-1.670880359072591e-08
603,img_0365,image,0.0,1.1383197881789986e-17,5.691598940894993e-18,-1.0496946531990403e-07,7.090837172984976e-08,-1.7030546795027132e-08
604,img_0549,image,0.0,0.0,0.0,3.1169485126270045e-08,-6.695347416485476e-08,-1.7891994519292356e-08
605,img_0003,image,6.314827239240292e-05,0.0,3.157413619620146e-05,-4.5838237705542184e-08,9.979288972949974e-09,-1.7929474366296106e-08
606,img_0329,image,5.535344856479961e-06,0.0,2.7676724282399807e-06,7.176367110561799e-08,-1.0805205936659235e-07,-1.814419413048718e-08
607,img_0724,image,1.3432718402452438e-06,0.0,6.716359201226219e-07,-7.899310737746745e-08,4.252292105100253e-08,-1.823509316323246e-08
608,img_0302,image,0.0,2.0949486320040177e-18,1.0474743160020089e-18,-9.436024043241175e-08,5.774690594595455e-08,-1.83066672432286e-08
609,img_0120,image,0.0,0.0,0.0,-1.5870415127627878e-07,1.2190891778285363e-07,-1.8397616746712576e-08
610,img_0586,image,0.0,0.0,0.0,5.204398002556232e-08,-8.925277628080153e-08,-1.8604398127619602e-08
611,img_0392,image,0.0,0.0,0.0,-5.285890311013119e-08,1.4599306052964777e-08,-1.912979852858321e-08
612,img_0280,image,0.00030235765069463403,6.266493198671528e-19,0.00015117882534731734,-1.6825652856544693e-07,1.2986889079691367e-07,-1.919381888426663e-08
613,img_0683,image,0.0,0.0,0.0,1.0453006791255603e-07,-1.4310915459336825e-07,-1.928954334040611e-08
614,alloy_DP590 GA,tabular,0.0,0.0,0.0,-6.974871559206619e-08,3.101575869468576e-08,-1.9366478448690216e-08
615,img_0057,image,0.0,0.0,0.0,4.234671417968627e-08,-8.180628734422157e-08,-1.972978658226765e-08
616,img_0297,image,0.0,0.0,0.0,-1.0869887616671292e-07,6.74661647881436e-08,-2.0616355689284656e-08
617,img_0559,image,8.938499804755664e-06,0.0,4.469249902377832e-06,-2.9952514202236105e-08,-1.1980380953957593e-08,-2.0966447578096847e-08
618,img_0284,image,0.0,0.0,0.0,1.4719848107080936e-08,-5.806196454738455e-08,-2.1671058220151805e-08
619,img_0625,image,0.0,0.0,0.0,-1.8960091885400487e-08,-2.4710057200394432e-08,-2.183507454289746e-08
620,img_0690,image,0.0,0.0,0.0,-3.3564877988112585e-07,2.916190951385289e-07,-2.2014842371298466e-08
621,img_0022,image,0.0,0.0,0.0,-6.107664550780711e-08,1.6868175212181312e-08,-2.21042351478129e-08
622,img_0076,image,0.0,0.0,0.0,2.4765765838097308e-08,-6.929345333084314e-08,-2.2263843746372915e-08
623,img_0680,image,0.0008359628516628418,0.0,0.0004179814258314209,-1.1670272533903515e-07,7.168590825390453e-08,-2.250840854256531e-08
624,img_0197,image,0.0,-1.4846170393130295e-19,-7.423085196565148e-20,5.399867790689683e-07,-5.852605603706706e-07,-2.263689065085116e-08
625,img_0607,image,4.124986394856882e-07,0.0,2.062493197428441e-07,3.2041060793464027e-07,-3.668362454467555e-07,-2.3212818756057624e-08
626,img_0123,image,1.2702367682544004e-05,0.0,6.351183841272002e-06,6.349527589266657e-08,-1.1196572591298803e-07,-2.423522501016073e-08
627,img_0529,image,0.012164619706453663,0.0,0.006082309853226831,-3.416983008763808e-08,-1.4997316344356192e-08,-2.4583573215997137e-08
628,img_0279,image,3.7130260650438894e-05,0.0,1.8565130325219447e-05,-2.0534504835412193e-07,1.542896457262799e-07,-2.5527701313921014e-08
629,img_0489,image,0.0,0.0,0.0,-1.925725302553971e-07,1.4105971541944483e-07,-2.575640741797614e-08
630,img_0253,image,2.029725911461134e-07,0.0,1.014862955730567e-07,2.9546463520269127e-08,-8.512051883347027e-08,-2.778702765660057e-08
631,img_0480,image,0.0009485446739282285,0.0,0.00047427233696411425,-1.4649338387906495e-07,9.05048136878861e-08,-2.799428509558943e-08
632,img_0227,image,0.0005592534425580448,0.0,0.0002796267212790224,7.85512890288942e-09,-6.400288832253409e-08,-2.8073879709822336e-08
633,img_0636,image,3.478834230277865e-05,0.0,1.7394171151389325e-05,3.281461480320047e-09,-6.004261341452377e-08,-2.838057596710186e-08
634,img_0298,image,0.0022014038606826894,0.0,0.0011007019303413447,-2.5482040327817757e-07,1.979985271960416e-07,-2.8410938041067984e-08
635,img_0482,image,2.451298236570214e-06,0.0,1.225649118285107e-06,-1.0589201058230912e-07,4.8734625401891665e-08,-2.8578692590208728e-08
636,img_0205,image,0.0,0.0,0.0,-3.966713472802752e-07,3.388473036602946e-07,-2.8912021809990302e-08
637,img_0269,image,1.3274549777720508e-07,0.0,6.637274888860254e-08,7.21839858441875e-08,-1.3028107479495787e-07,-2.9048544475385182e-08
638,img_0468,image,5.410992007542822e-07,0.0,2.705496003771411e-07,-1.2409697860427116e-07,6.449950780140768e-08,-2.9798735401431743e-08
639,img_0759,image,0.0004037237499020502,0.0,0.0002018618749510251,-6.25706937040782e-08,2.167998314206443e-09,-3.020134769493588e-08
640,img_0346,image,0.0,-3.236513742004837e-19,-1.6182568710024185e-19,-3.950796323426431e-09,-5.684220245605332e-08,-3.039649938973988e-08
641,alloy_DP780 GA,tabular,0.0,0.0,0.0,-1.70182167136268e-08,-4.4848222535698315e-08,-3.0933219624662556e-08
642,img_0669,image,0.0,-3.8828445643571546e-19,-1.9414222821785773e-19,-2.443278040997754e-08,-3.848709557718877e-08,-3.1459937993583155e-08
643,img_0391,image,9.891279913940106e-05,0.0,4.945639956970053e-05,-1.2847690675776846e-07,6.422973324315961e-08,-3.212358675730442e-08
644,img_0283,image,0.0,0.0,0.0,-1.0669381317329751e-07,4.2073816053367355e-08,-3.230999855996508e-08
645,mn,tabular,0.0002955920954002559,0.0,0.00014779604770012795,8.590619335890892e-08,-1.506275301377258e-07,-3.2360668389408437e-08
646,img_0450,image,0.0002138056844692327,1.2148145444525018e-18,0.00010690284223461696,1.0208481269202707e-07,-1.684268238433262e-07,-3.3171005575649564e-08
647,img_0160,image,6.852301980244585e-05,0.0,3.4261509901222925e-05,-8.920690112157458e-08,2.2270417221470496e-08,-3.3468241950052045e-08
648,img_0590,image,0.0,0.0,0.0,-9.271875173189059e-08,2.5286275895375355e-08,-3.371623791825762e-08
649,img_0761,image,0.00010090346695581937,0.0,5.0451733477909684e-05,-5.062503328767676e-08,-1.9141476914619204e-08,-3.4883255101147983e-08
650,p,tabular,3.8627740555557884e-05,0.0,1.9313870277778942e-05,-8.03927694414952e-08,6.156754106534379e-09,-3.711800766748041e-08
651,img_0040,image,4.3012366823267466e-07,0.0,2.1506183411633733e-07,1.2588539475277826e-07,-2.0125567883333418e-07,-3.768514204027796e-08
652,img_0653,image,0.0,0.0,0.0,2.212511236443504e-08,-9.750655345364123e-08,-3.7690720544603096e-08
