number,cv_r2,state,datetime_start,datetime_complete,best_so_far
77,0.8047400270935229,COMPLETE,2026-04-26 11:10:53.742258,2026-04-26 11:11:35.677014,0.8112896628171238
78,0.7926904766265291,COMPLETE,2026-04-26 11:10:55.426724,2026-04-26 11:11:26.403593,0.8112896628171238
79,0.7954914380962169,COMPLETE,2026-04-26 11:10:56.089445,2026-04-26 11:11:37.861410,0.8112896628171238
80,0.8048442138036899,COMPLETE,2026-04-26 11:10:58.298868,2026-04-26 11:11:29.588591,0.8112896628171238
81,0.8057228079309424,COMPLETE,2026-04-26 11:11:11.730054,2026-04-26 11:11:42.516463,0.8112896628171238
82,0.8076129433948125,COMPLETE,2026-04-26 11:11:17.477813,2026-04-26 11:12:05.590016,0.8112896628171238
83,0.7981883531641458,COMPLETE,2026-04-26 11:11:19.943706,2026-04-26 11:11:50.209315,0.8112896628171238
84,0.7958666621579877,COMPLETE,2026-04-26 11:11:26.414268,2026-04-26 11:11:56.340848,0.8112896628171238
85,0.7916469442602364,COMPLETE,2026-04-26 11:11:29.592937,2026-04-26 11:12:14.398719,0.8112896628171238
86,0.8037945030478361,COMPLETE,2026-04-26 11:11:32.079274,2026-04-26 11:12:17.705607,0.8112896628171238
87,0.7946143492991458,COMPLETE,2026-04-26 11:11:35.688582,2026-04-26 11:12:06.985047,0.8112896628171238
88,0.7984122219953865,COMPLETE,2026-04-26 11:11:37.865415,2026-04-26 11:12:20.444848,0.8112896628171238
89,0.796388019304327,COMPLETE,2026-04-26 11:11:42.526998,2026-04-26 11:12:25.023382,0.8112896628171238
90,0.500668404987095,COMPLETE,2026-04-26 11:11:50.225701,2026-04-26 11:12:06.618449,0.8112896628171238
91,0.7040273945827964,COMPLETE,2026-04-26 11:11:56.349803,2026-04-26 11:12:14.791806,0.8112896628171238
92,0.8032181778032048,COMPLETE,2026-04-26 11:12:05.594781,2026-04-26 11:12:51.783014,0.8112896628171238
93,0.7962555238891104,COMPLETE,2026-04-26 11:12:06.627011,2026-04-26 11:12:54.920028,0.8112896628171238
94,0.8107276155618578,COMPLETE,2026-04-26 11:12:06.989709,2026-04-26 11:12:56.045263,0.8112896628171238
95,0.8020591813493526,COMPLETE,2026-04-26 11:12:14.406562,2026-04-26 11:12:56.766587,0.8112896628171238
96,0.7977146354901626,COMPLETE,2026-04-26 11:12:14.800207,2026-04-26 11:12:54.358617,0.8112896628171238
97,0.8054710668322597,COMPLETE,2026-04-26 11:12:17.712323,2026-04-26 11:12:59.039871,0.8112896628171238
98,0.7237627496673414,COMPLETE,2026-04-26 11:12:20.448841,2026-04-26 11:12:54.073275,0.8112896628171238
99,0.8067299657145373,COMPLETE,2026-04-26 11:12:25.027541,2026-04-26 11:13:07.740564,0.8112896628171238
