number,cv_r2,state,datetime_start,datetime_complete,best_so_far
49,0.762641066505633,COMPLETE,2026-04-26 11:14:37.902711,2026-04-26 11:15:10.981437,0.8095827848441032
50,0.7523086369025274,COMPLETE,2026-04-26 11:14:38.612299,2026-04-26 11:15:43.910084,0.8095827848441032
51,0.7525597889491461,COMPLETE,2026-04-26 11:14:44.287247,2026-04-26 11:15:49.871140,0.8095827848441032
52,0.6453514228068542,COMPLETE,2026-04-26 11:14:53.805358,2026-04-26 11:15:52.018281,0.8095827848441032
53,0.7451417643964768,COMPLETE,2026-04-26 11:14:59.643295,2026-04-26 11:16:10.884609,0.8095827848441032
54,0.7481737362653246,COMPLETE,2026-04-26 11:15:01.579171,2026-04-26 11:16:16.000324,0.8095827848441032
55,0.7612651298553428,COMPLETE,2026-04-26 11:15:05.352693,2026-04-26 11:15:40.240361,0.8095827848441032
56,0.7649186762326208,COMPLETE,2026-04-26 11:15:10.986262,2026-04-26 11:15:44.490136,0.8095827848441032
57,0.7546897940375024,COMPLETE,2026-04-26 11:15:11.016064,2026-04-26 11:15:45.065962,0.8095827848441032
58,0.76135182678551,COMPLETE,2026-04-26 11:15:40.259307,2026-04-26 11:16:10.872332,0.8095827848441032
59,0.761005356211038,COMPLETE,2026-04-26 11:15:43.921118,2026-04-26 11:16:12.675742,0.8095827848441032
60,0.7580608253516224,COMPLETE,2026-04-26 11:15:44.510579,2026-04-26 11:16:15.151298,0.8095827848441032
61,0.7589285073002671,COMPLETE,2026-04-26 11:15:45.076146,2026-04-26 11:16:15.493740,0.8095827848441032
62,0.7594139224061994,COMPLETE,2026-04-26 11:15:49.880657,2026-04-26 11:16:19.108923,0.8095827848441032
63,0.7627179289287237,COMPLETE,2026-04-26 11:15:52.029055,2026-04-26 11:16:22.374349,0.8095827848441032
64,0.7550253862289154,COMPLETE,2026-04-26 11:16:10.894337,2026-04-26 11:16:34.824902,0.8095827848441032
65,0.7091997035591744,COMPLETE,2026-04-26 11:16:10.896996,2026-04-26 11:16:34.765116,0.8095827848441032
66,0.38435202595039825,COMPLETE,2026-04-26 11:16:12.691487,2026-04-26 11:16:22.681684,0.8095827848441032
67,0.6796990532322088,COMPLETE,2026-04-26 11:16:15.162651,2026-04-26 11:16:24.359812,0.8095827848441032
68,0.7312708926893174,COMPLETE,2026-04-26 11:16:15.505555,2026-04-26 11:16:49.767054,0.8095827848441032
69,0.1185187886340496,COMPLETE,2026-04-26 11:16:16.010014,2026-04-26 11:16:25.406015,0.8095827848441032
70,0.1317432632074767,COMPLETE,2026-04-26 11:16:19.129771,2026-04-26 11:16:29.308661,0.8095827848441032
71,0.7220922524145621,COMPLETE,2026-04-26 11:16:22.394779,2026-04-26 11:16:56.062569,0.8095827848441032
